,movieId,rating
8064,224,4.0
8065,227,1.0
8066,234,3.0
8067,235,5.0
8068,260,5.0
8069,265,2.0
8070,272,3.0
8071,296,3.0
8072,303,2.0
8073,305,3.0
8074,316,3.0
8075,329,4.0
8076,349,4.0
8077,355,1.0
8078,356,4.0
8079,357,4.0
8080,364,4.0
8081,367,3.0
8082,377,2.0
8083,379,1.0
8084,380,4.0
8085,382,2.0
8086,410,2.0
8087,417,2.0
8088,421,3.0
8089,431,4.0
8090,434,2.0
8091,440,4.0
8092,442,2.0
8093,457,5.0
8094,471,3.0
8095,473,2.0
8096,474,3.0
8097,480,5.0
8098,485,3.0
8099,494,4.0
8100,497,3.0
8101,500,3.0
8102,515,4.0
8103,516,2.0
8104,518,2.0
8105,520,3.0
8106,527,5.0
8107,537,3.0
8108,539,3.0
8109,541,5.0
8110,551,4.0
8111,552,2.0
8112,553,4.0
8113,587,2.0
8114,588,4.0
8115,589,4.0
8116,590,3.0
8117,592,4.0
8118,593,5.0
8119,594,4.0
8120,595,5.0
8121,596,4.0
8122,597,3.0
8123,608,4.0
8124,610,3.0
8125,648,4.0
8126,653,3.0
8127,671,3.0
8128,673,1.0
8129,674,4.0
8130,707,2.0
8131,720,5.0
8132,728,3.0
8133,733,3.0
8134,736,2.0
8135,745,4.0
8136,748,2.0
8137,750,5.0
8138,761,2.0
8139,762,2.0
8140,778,4.0
8141,780,3.0
8142,781,4.0
8143,783,3.0
8144,786,2.0
8145,810,1.0
8146,838,3.0
8147,849,2.0
8148,851,1.0
8149,858,5.0
8150,861,4.0
8151,866,4.0
8152,880,3.0
8153,892,3.0
8154,897,4.0
8155,899,5.0
8156,903,4.0
8157,904,5.0
8158,908,5.0
8159,911,4.0
8160,912,5.0
8161,913,5.0
8162,915,5.0
8163,920,4.0
8164,922,4.0
8165,923,5.0
8166,924,5.0
8167,933,4.0
8168,940,4.0
8169,942,4.0
8170,951,4.0
8171,955,5.0
8172,969,4.0
8173,991,3.0
8174,994,4.0
8175,999,2.0
8176,1027,1.0
8177,1028,4.0
8178,1030,3.0
8179,1032,4.0
8180,1036,4.0
8181,1047,4.0
8182,1049,3.0
8183,1059,3.0
8184,1060,3.0
8185,1079,3.0
8186,1080,4.0
8187,1092,2.0
8188,1094,3.0
8189,1100,2.0
8190,1101,4.0
8191,1127,4.0
8192,1129,3.0
8193,1136,5.0
8194,1148,5.0
8195,1179,2.0
8196,1183,4.0
8197,1184,3.0
8198,1193,4.0
8199,1196,4.0
8200,1197,5.0
8201,1198,5.0
8202,1200,4.0
8203,1201,5.0
8204,1204,5.0
8205,1206,4.0
8206,1208,4.0
8207,1210,4.0
8208,1212,5.0
8209,1220,4.0
8210,1221,5.0
8211,1222,4.0
8212,1223,4.0
8213,1226,4.0
8214,1234,5.0
8215,1240,4.0
8216,1242,4.0
8217,1243,5.0
8218,1248,5.0
8219,1249,4.0
8220,1250,5.0
8221,1252,5.0
8222,1254,4.0
8223,1256,5.0
8224,1257,3.0
8225,1265,5.0
8226,1266,4.0
8227,1268,3.0
8228,1269,4.0
8229,1270,4.0
8230,1274,3.0
8231,1275,5.0
8232,1276,5.0
8233,1277,3.0
8234,1278,4.0
8235,1282,4.0
8236,1283,5.0
8237,1284,5.0
8238,1285,4.0
8239,1287,5.0
8240,1288,5.0
8241,1291,4.0
8242,1303,3.0
8243,1304,5.0
8244,1320,3.0
8245,1356,4.0
8246,1370,2.0
8247,1371,2.0
8248,1372,4.0
8249,1373,2.0
8250,1374,5.0
8251,1375,3.0
8252,1376,4.0
8253,1377,2.0
8254,1378,3.0
8255,1379,2.0
8256,1385,2.0
8257,1388,2.0
8258,1391,4.0
8259,1407,3.0
8260,1416,3.0
8261,1425,3.0
8262,1429,4.0
8263,1441,2.0
8264,1468,1.0
8265,1479,3.0
8266,1498,2.0
8267,1499,1.0
8268,1500,3.0
8269,1513,4.0
8270,1517,4.0
8271,1518,3.0
8272,1527,4.0
8273,1544,2.0
8274,1552,1.0
8275,1562,2.0
8276,1564,3.0
8277,1573,2.0
8278,1580,4.0
8279,1584,3.0
8280,1590,2.0
8281,1597,3.0
8282,1603,2.0
8283,1608,3.0
8284,1610,4.0
8285,1614,2.0
8286,1616,3.0
8287,1617,5.0
8288,1620,2.0
8289,1641,4.0
8290,1643,4.0
8291,1646,1.0
8292,1653,5.0
8293,1670,4.0
8294,1673,4.0
8295,1674,3.0
8296,1676,4.0
8297,1678,3.0
8298,1682,4.0
8299,1688,3.0
8300,1690,2.0
8301,1704,3.0
8302,1711,3.0
8303,1721,2.0
8304,1722,2.0
8305,1726,2.0
8306,1747,4.0
8307,1748,3.0
8308,1769,2.0
8309,1784,4.0
8310,1831,2.0
8311,1858,3.0
8312,1866,3.0
8313,1882,2.0
8314,1884,2.0
8315,1907,4.0
8316,1909,4.0
8317,1912,2.0
8318,1939,4.0
8319,1953,4.0
8320,1954,4.0
8321,1968,4.0
8322,2000,5.0
8323,2001,3.0
8324,2002,3.0
8325,2005,3.0
8326,2006,3.0
8327,2009,4.0
8328,2019,5.0
8329,2021,2.0
8330,2023,3.0
8331,2028,5.0
8332,2054,3.0
8333,2067,5.0
8334,2080,4.0
8335,2081,5.0
8336,2083,3.0
8337,2087,4.0
8338,2088,1.0
8339,2094,3.0
8340,2100,3.0
8341,2102,4.0
8342,2108,3.0
8343,2109,4.0
8344,2115,3.0
8345,2124,3.0
8346,2140,4.0
8347,2150,4.0
8348,2155,3.0
8349,2174,3.0
8350,2193,3.0
8351,2194,4.0
8352,2202,5.0
8353,2232,1.0
8354,2268,4.0
8355,2273,3.0
8356,2288,3.0
8357,2289,3.0
8358,2291,4.0
8359,2297,4.0
8360,2300,4.0
8361,2301,3.0
8362,2302,2.0
8363,2311,4.0
8364,2321,4.0
8365,2324,5.0
8366,2336,3.0
8367,2353,2.0
8368,2354,1.0
8369,2355,4.0
8370,2376,3.0
8371,2390,4.0
8372,2393,2.0
8373,2396,5.0
8374,2403,4.0
8375,2405,2.0
8376,2406,4.0
8377,2407,3.0
8378,2429,1.0
8379,2470,3.0
8380,2476,3.0
8381,2478,2.0
8382,2490,4.0
8383,2529,4.0
8384,2530,3.0
8385,2532,3.0
8386,2571,5.0
8387,2580,3.0
8388,2599,4.0
8389,2605,2.0
8390,2616,2.0
8391,2617,3.0
8392,2628,3.0
8393,2640,4.0
8394,2641,2.0
8395,2642,2.0
8396,2681,3.0
8397,2683,3.0
8398,2687,4.0
8399,2690,3.0
8400,2700,4.0
8401,2701,1.0
8402,2706,4.0
8403,2709,3.0
8404,2716,5.0
8405,2723,3.0
8406,2759,4.0
8407,2761,4.0
8408,2762,5.0
8409,2770,4.0
8410,2788,4.0
8411,2791,5.0
8412,2797,3.0
8413,2802,3.0
8414,2804,4.0
8415,2858,5.0
8416,2916,4.0
8417,2917,4.0
8418,2918,5.0
8419,2921,5.0
8420,2922,4.0
8421,2935,4.0
8422,2941,3.0
8423,2947,4.0
8424,2949,3.0
8425,2951,4.0
8426,2961,2.0
8427,2968,4.0
8428,2985,3.0
8429,2987,3.0
8430,2989,4.0
8431,2990,2.0
8432,2997,4.0
8433,3020,4.0
8434,3022,5.0
8435,3030,5.0
8436,3032,4.0
8437,3033,3.0
8438,3044,4.0
8439,3045,4.0
8440,3064,3.0
8441,3066,5.0
8442,3070,3.0
8443,3081,4.0
8444,3082,2.0
8445,3104,4.0
8446,3105,4.0
8447,3107,3.0
8448,3108,5.0
8449,3114,4.0
8450,3159,3.0
8451,3160,3.0
8452,3175,4.0
8453,3208,2.0
8454,3253,3.0
8455,3255,3.0
8456,3256,4.0
8457,3258,3.0
8458,3259,3.0
8459,3260,3.0
8460,3269,3.0
8461,3272,1.0
8462,3301,3.0
8463,3334,5.0
8464,3361,3.0
8465,3386,3.0
8466,3396,4.0
8467,3426,3.0
8468,3429,4.0
8469,3435,4.0
8470,3441,4.0
8471,3446,4.0
8472,3466,4.0
8473,3471,5.0
8474,3479,4.0
8475,3489,3.0
8476,3494,5.0
8477,3500,4.0
8478,3507,4.0
8479,3527,3.0
8480,3543,3.0
8481,3552,4.0
8482,3578,4.0
8483,3593,1.0
8484,3614,3.0
8485,3624,4.0
8486,3628,4.0
8487,3632,4.0
8488,3635,4.0
8489,3638,2.0
8490,3639,3.0
8491,3643,4.0
8492,3671,4.0
8493,3681,4.0
8494,3685,3.0
8495,3686,3.0
8496,3697,2.0
8497,3704,3.0
8498,3705,2.0
8499,3740,4.0
8500,3753,3.0
8501,3769,4.0
8502,3773,1.0
8503,3774,1.0
8504,3811,4.0
8505,3827,4.0
8506,3835,2.0
8507,3836,5.0
8508,3901,3.0
8509,3937,2.0
8510,5060,4.0
8511,3,3.0
8512,5,4.0
8513,7,5.0
8514,19,1.0
8515,21,4.0
8516,22,3.0
8517,31,4.0
8518,32,5.0
8519,36,4.0
8520,39,5.0
8521,44,2.0
8522,47,5.0
8523,48,3.0
8524,50,5.0
8525,62,3.0
8526,110,5.0
8527,141,3.0
8528,150,4.0
8529,153,3.0
8530,161,4.0
8531,165,4.0
8532,168,5.0
8533,173,2.0
8534,185,3.0
8535,186,3.0
8536,196,2.0
8537,203,3.0
8538,208,4.0
8539,216,3.0
8540,218,5.0
8541,222,5.0
8542,223,3.0
8543,224,3.0
8544,225,3.0
8545,231,5.0
8546,234,4.0
8547,248,3.0
8548,249,5.0
8549,253,2.0
8550,261,4.0
8551,265,4.0
8552,266,3.0
8553,276,2.0
8554,277,5.0
8555,280,5.0
8556,282,4.0
8557,288,3.0
8558,292,4.0
8559,293,5.0
8560,296,5.0
8561,300,5.0
8562,315,5.0
8563,317,3.0
8564,318,5.0
8565,327,4.0
8566,333,5.0
8567,337,5.0
8568,339,5.0
8569,342,5.0
8570,344,1.0
8571,345,4.0
8572,349,3.0
8573,350,4.0
8574,353,3.0
8575,356,4.0
8576,357,3.0
8577,362,5.0
8578,364,4.0
8579,367,4.0
8580,368,4.0
8581,371,4.0
8582,372,3.0
8583,377,5.0
8584,380,3.0
8585,419,3.0
8586,435,3.0
8587,440,4.0
8588,454,3.0
8589,455,2.0
8590,457,5.0
8591,474,5.0
8592,475,5.0
8593,477,4.0
8594,480,4.0
8595,497,5.0
8596,500,3.0
8597,508,5.0
8598,509,2.0
8599,520,3.0
8600,527,5.0
8601,529,5.0
8602,539,5.0
8603,540,3.0
8604,543,5.0
8605,551,5.0
8606,552,3.0
8607,555,3.0
8608,587,4.0
8609,588,5.0
8610,589,4.0
8611,590,3.0
8612,592,3.0
8613,594,5.0
8614,595,5.0
8615,596,4.0
8616,597,5.0
8617,616,4.0
8618,648,5.0
8619,708,5.0
8620,736,3.0
8621,780,5.0
8622,1073,5.0
8623,10,3.0
8624,41,5.0
8625,105,4.0
8626,110,2.0
8627,111,5.0
8628,260,4.0
8629,350,3.0
8630,367,4.0
8631,480,3.0
8632,527,5.0
8633,541,5.0
8634,552,3.0
8635,589,4.0
8636,593,5.0
8637,608,5.0
8638,647,4.0
8639,648,5.0
8640,733,4.0
8641,750,5.0
8642,780,4.0
8643,858,5.0
8644,903,5.0
8645,904,5.0
8646,906,5.0
8647,912,5.0
8648,913,5.0
8649,922,4.0
8650,924,5.0
8651,928,5.0
8652,965,5.0
8653,969,5.0
8654,1086,4.0
8655,1090,4.0
8656,1094,5.0
8657,1097,5.0
8658,1151,5.0
8659,1183,5.0
8660,1188,5.0
8661,1196,4.0
8662,1208,5.0
8663,1210,3.0
8664,1212,5.0
8665,1219,5.0
8666,1221,4.0
8667,1222,5.0
8668,1224,5.0
8669,1233,5.0
8670,1244,5.0
8671,1247,5.0
8672,1250,5.0
8673,1252,5.0
8674,1263,5.0
8675,1269,5.0
8676,1299,5.0
8677,1361,4.0
8678,1428,3.0
8679,1480,4.0
8680,1552,3.0
8681,1573,5.0
8682,1580,3.0
8683,1610,4.0
8684,1617,4.0
8685,1625,5.0
8686,1631,5.0
8687,1674,5.0
8688,1696,5.0
8689,1722,3.0
8690,1797,5.0
8691,1918,3.0
8692,1927,5.0
8693,1944,4.0
8694,1953,5.0
8695,2020,5.0
8696,2028,5.0
8697,2067,5.0
8698,2075,5.0
8699,2076,5.0
8700,2160,5.0
8701,2174,2.0
8702,2294,3.0
8703,2352,5.0
8704,2427,5.0
8705,2550,5.0
8706,2571,1.0
8707,2616,2.0
8708,2671,3.0
8709,2726,5.0
8710,2763,5.0
8711,2944,5.0
8712,2968,5.0
8713,2987,1.0
8714,3075,5.0
8715,3204,5.0
8716,3230,5.0
8717,3256,5.0
8718,3386,4.0
8719,3448,5.0
8720,3450,3.0
8721,3461,4.0
8722,3462,5.0
8723,3471,4.0
8724,3479,4.0
8725,3489,2.0
8726,3498,5.0
8727,3504,4.0
8728,5060,4.0
8729,6460,5.0
8730,48,3.0
8731,50,3.0
8732,60,3.0
8733,318,4.0
8734,362,4.0
8735,455,3.0
8736,527,5.0
8737,783,4.0
8738,805,4.0
8739,832,3.0
8740,858,5.0
8741,1203,3.0
8742,1242,4.0
8743,1562,3.0
8744,2067,3.0
8745,2150,4.0
8746,2724,3.0
8747,2739,4.0
8748,3386,4.0
8749,3424,4.0
8750,6016,4.0
8751,58559,5.0
8752,16,4.0
8753,32,4.5
8754,50,4.5
8755,173,3.0
8756,235,4.0
8757,266,4.0
8758,293,4.5
8759,318,5.0
8760,555,4.5
8761,593,4.0
8762,1080,3.5
8763,1089,4.5
8764,1090,4.0
8765,1101,1.5
8766,1201,4.5
8767,1208,4.5
8768,1213,4.0
8769,1214,4.5
8770,1258,4.0
8771,1304,5.0
8772,1653,4.5
8773,1917,3.0
8774,2012,2.0
8775,2174,3.5
8776,2710,3.5
8777,3949,4.5
8778,4011,4.5
8779,4226,4.5
8780,4878,4.0
8781,4993,4.5
8782,5952,4.5
8783,6502,4.0
8784,6796,4.0
8785,6874,4.0
8786,7153,4.5
8787,7361,4.0
8788,7438,4.0
8789,27831,4.0
8790,30707,4.5
8791,2,4.0
8792,6,4.5
8793,47,4.5
8794,110,4.5
8795,260,4.5
8796,293,5.0
8797,296,4.5
8798,318,4.0
8799,344,3.0
8800,356,5.0
8801,410,4.5
8802,527,4.5
8803,586,4.0
8804,593,5.0
8805,778,4.5
8806,858,5.0
8807,1089,5.0
8808,1097,4.5
8809,1193,4.0
8810,1196,4.5
8811,1198,4.5
8812,1203,5.0
8813,1210,4.5
8814,1221,5.0
8815,1246,4.5
8816,1265,4.0
8817,1270,4.5
8818,1291,4.5
8819,1580,3.0
8820,1610,4.0
8821,1645,5.0
8822,1653,5.0
8823,1682,4.5
8824,1704,5.0
8825,1721,4.0
8826,1732,4.5
8827,1961,5.0
8828,2011,5.0
8829,2012,4.5
8830,2023,5.0
8831,2028,4.0
8832,2115,4.5
8833,2124,5.0
8834,2329,4.5
8835,2571,5.0
8836,2617,3.0
8837,2628,4.5
8838,2762,4.5
8839,2953,3.5
8840,2959,5.0
8841,3000,4.0
8842,3114,3.0
8843,3147,5.0
8844,3252,4.5
8845,3578,4.5
8846,3752,3.5
8847,3793,3.0
8848,3948,4.0
8849,3949,4.5
8850,3969,4.5
8851,3977,2.5
8852,3994,4.5
8853,4011,4.5
8854,4148,5.0
8855,4223,4.5
8856,4262,5.0
8857,4270,3.5
8858,4306,1.0
8859,4367,3.5
8860,4878,4.0
8861,4896,4.5
8862,4963,4.5
8863,4973,4.5
8864,4993,5.0
8865,4995,4.5
8866,5254,3.0
8867,5349,4.0
8868,5378,4.5
8869,5388,4.5
8870,5445,4.0
8871,5459,3.0
8872,5502,4.0
8873,5618,5.0
8874,5630,5.0
8875,5816,4.5
8876,5903,4.5
8877,5952,5.0
8878,5989,4.5
8879,5995,4.5
8880,6058,3.5
8881,6333,3.0
8882,6365,5.0
8883,6373,4.0
8884,6534,3.5
8885,6539,4.0
8886,6541,3.5
8887,6564,3.5
8888,6863,3.0
8889,6874,5.0
8890,6934,5.0
8891,7143,4.0
8892,7153,5.0
8893,7254,4.0
8894,7293,4.0
8895,7361,4.5
8896,7373,3.0
8897,7438,5.0
8898,7458,4.0
8899,8360,1.0
8900,8368,4.5
8901,8371,2.5
8902,8529,4.5
8903,8636,4.0
8904,8641,4.0
8905,8914,4.5
8906,8950,4.5
8907,8961,4.5
8908,8972,3.5
8909,8984,5.0
8910,27660,4.5
8911,27706,4.0
8912,27808,4.0
8913,27831,4.5
8914,30793,4.5
8915,31658,3.5
8916,31696,4.5
8917,32587,4.5
8918,33162,4.0
8919,33493,4.5
8920,33660,4.0
8921,33679,3.5
8922,33794,5.0
8923,34150,3.0
8924,36529,4.0
8925,37729,4.0
8926,37733,4.0
8927,38061,4.0
8928,40815,4.5
8929,41566,4.0
8930,41569,4.0
8931,44191,5.0
8932,45447,3.5
8933,45499,3.0
8934,45517,3.0
8935,45722,4.5
8936,46723,3.0
8937,46972,4.0
8938,46976,4.0
8939,47099,5.0
8940,47610,4.0
8941,48043,3.0
8942,48385,4.0
8943,48394,4.5
8944,48516,4.5
8945,48780,5.0
8946,49130,4.0
8947,49272,4.5
8948,49530,4.5
8949,49649,1.5
8950,50804,5.0
8951,51086,3.5
8952,51540,4.5
8953,51662,4.5
8954,52604,4.5
8955,52722,4.0
8956,53121,1.0
8957,53125,4.5
8958,53322,5.0
8959,53464,3.0
8960,54001,4.5
8961,54503,4.0
8962,54997,4.5
8963,55820,5.0
8964,55908,4.0
8965,56174,4.0
8966,56587,4.5
8967,56757,4.5
8968,56775,3.5
8969,58047,3.5
8970,58559,5.0
8971,58803,4.0
8972,59315,3.5
8973,59501,4.0
8974,60040,3.5
8975,60069,4.5
8976,60072,3.5
8977,60074,3.0
8978,60126,3.0
8979,60684,4.5
8980,60756,3.5
8981,61024,4.0
8982,63072,4.0
8983,63113,4.5
8984,63992,1.0
8985,64957,4.5
8986,64969,4.5
8987,67734,4.0
8988,68157,4.0
8989,68237,2.0
8990,68319,3.5
8991,68554,4.0
8992,68848,4.0
8993,68954,5.0
8994,69122,4.0
8995,69757,4.5
8996,69844,4.5
8997,71106,4.5
8998,71535,3.5
8999,72011,3.5
9000,72998,4.0
9001,73017,5.0
9002,74228,3.5
9003,74458,4.0
9004,74789,5.0
9005,77561,3.5
9006,78105,3.5
9007,78772,1.0
9008,79132,5.0
9009,79357,4.5
9010,79702,4.0
9011,80693,4.0
9012,81564,3.5
9013,81834,4.5
9014,81845,5.0
9015,82461,2.0
9016,83369,4.0
9017,84152,4.0
9018,85414,4.5
9019,86332,4.0
9020,86880,4.0
9021,86911,4.0
9022,87232,4.0
9023,87430,3.5
9024,87520,2.0
9025,88125,4.5
9026,88140,4.0
9027,88163,4.0
9028,88405,3.5
9029,89492,4.0
9030,89745,4.0
9031,89864,4.5
9032,90866,3.5
9033,91500,4.0
9034,91529,5.0
9035,91542,5.0
9036,91658,4.5
9037,94777,3.5
9038,94864,3.5
9039,96079,4.5
9040,96610,4.0
9041,96821,5.0
9042,96829,4.0
9043,96861,3.5
9044,97921,4.0
9045,97938,4.5
9046,98809,4.5
9047,99114,5.0
9048,99149,4.0
9049,101864,4.0
9050,102123,4.0
9051,102125,3.5
9052,102903,4.0
9053,103042,3.5
9054,103341,4.0
9055,103772,4.0
9056,104211,3.5
9057,104374,4.5
9058,104863,4.0
9059,104879,3.0
9060,106002,3.0
9061,106072,3.5
9062,106487,4.0
9063,106489,5.0
9064,106782,4.0
9065,106918,4.5
9066,107348,4.0
9067,107406,4.0
9068,108190,3.0
9069,108729,4.0
9070,109374,5.0
9071,109487,5.0
9072,110102,4.0
9073,111360,4.0
9074,111362,4.0
9075,111659,3.5
9076,111743,3.5
9077,111759,4.0
9078,112552,4.0
9079,112556,4.0
9080,112804,4.5
9081,112852,4.0
9082,113741,4.0
9083,114180,3.5
9084,114662,4.0
9085,114678,4.5
9086,114935,5.0
9087,115149,5.0
9088,115210,4.5
9089,115569,4.5
9090,115680,4.0
9091,115713,4.0
9092,116797,4.5
9093,116823,4.0
9094,116897,4.0
9095,117176,4.5
9096,118696,4.0
9097,119141,3.0
9098,122882,4.0
9099,122886,4.0
9100,122892,4.0
9101,122896,3.5
9102,122898,4.0
9103,122900,3.5
9104,122904,4.5
9105,122912,4.0
9106,122916,4.0
9107,122918,4.0
9108,122920,4.0
9109,122922,4.5
9110,122924,4.0
9111,122926,4.0
9112,128360,5.0
9113,128512,3.5
9114,135133,3.5
9115,135143,4.0
9116,135518,3.5
9117,135536,4.0
9118,135569,2.5
9119,136020,4.5
9120,136864,4.0
9121,137857,3.0
9122,139385,4.0
9123,140110,4.0
9124,142222,4.0
9125,143355,3.5
9126,150548,5.0
9127,158238,4.0
9128,158966,4.5
9129,159093,3.5
9130,161131,4.0
9131,162606,4.0
9132,164179,4.0
9133,166528,4.5
9134,166534,4.5
9135,166635,3.5
9136,168248,4.5
9137,168250,4.0
9138,168252,5.0
9139,170827,3.5
9140,171763,4.0
9141,172591,5.0
9142,173925,4.0
9143,174053,5.0
9144,175303,4.0
9145,175661,3.5
9146,176371,4.0
9147,176601,5.0
9148,179401,3.5
9149,179819,3.5
9150,182715,4.0
9151,183611,4.0
9152,184471,3.5
9153,185031,4.5
9154,185135,5.0
9155,187593,4.0
9156,187595,4.0
9157,1,5.0
9158,10,3.0
9159,32,3.0
9160,34,3.0
9161,47,4.0
9162,50,5.0
9163,110,2.5
9164,111,3.0
9165,150,3.0
9166,153,1.0
9167,165,4.0
9168,208,2.0
9169,231,3.0
9170,260,5.0
9171,293,3.5
9172,296,5.0
9173,318,5.0
9174,344,5.0
9175,356,3.5
9176,357,4.0
9177,364,4.0
9178,367,4.0
9179,377,2.5
9180,480,2.5
9181,500,3.0
9182,527,4.0
9183,555,2.5
9184,586,2.5
9185,588,4.0
9186,589,4.0
9187,592,4.0
9188,595,3.0
9189,608,4.5
9190,648,4.0
9191,745,5.0
9192,778,4.0
9193,780,3.0
9194,858,4.0
9195,912,4.0
9196,913,4.0
9197,924,3.5
9198,953,4.0
9199,969,3.0
9200,1036,4.0
9201,1073,3.0
9202,1080,5.0
9203,1084,4.0
9204,1089,3.0
9205,1097,2.5
9206,1136,5.0
9207,1148,5.0
9208,1193,4.0
9209,1196,5.0
9210,1198,5.0
9211,1200,2.5
9212,1201,4.0
9213,1202,4.0
9214,1203,4.0
9215,1208,5.0
9216,1210,4.5
9217,1213,4.0
9218,1214,2.5
9219,1220,5.0
9220,1221,4.0
9221,1222,2.5
9222,1223,5.0
9223,1234,2.5
9224,1262,4.0
9225,1265,3.0
9226,1270,5.0
9227,1278,3.0
9228,1282,4.0
9229,1288,5.0
9230,1291,4.0
9231,1387,3.0
9232,1393,3.5
9233,1527,3.5
9234,1580,2.0
9235,1617,4.0
9236,1682,3.5
9237,1704,3.5
9238,1732,0.5
9239,1923,2.0
9240,1945,2.5
9241,1965,4.5
9242,1968,4.0
9243,2000,3.0
9244,2028,3.5
9245,2078,5.0
9246,2115,4.0
9247,2329,4.0
9248,2542,4.5
9249,2571,3.5
9250,2683,3.0
9251,2692,4.5
9252,2716,5.0
9253,2788,5.0
9254,2791,4.0
9255,2858,5.0
9256,2918,3.5
9257,2959,5.0
9258,2997,3.0
9259,3000,3.5
9260,3088,4.0
9261,3285,2.0
9262,3409,2.0
9263,3421,2.5
9264,3435,4.0
9265,3481,4.0
9266,3535,4.0
9267,3552,2.0
9268,3555,3.0
9269,3578,3.0
9270,3617,1.0
9271,3623,2.5
9272,3717,2.5
9273,3751,4.0
9274,3752,2.0
9275,3755,3.5
9276,3785,2.0
9277,3793,3.5
9278,3868,3.5
9279,3897,2.5
9280,3948,2.5
9281,3949,5.0
9282,3996,4.0
9283,4011,3.5
9284,4014,2.5
9285,4022,3.0
9286,4027,1.0
9287,4105,3.0
9288,4223,3.5
9289,4226,3.5
9290,4246,3.0
9291,4262,2.5
9292,4299,3.0
9293,4306,2.5
9294,4310,0.5
9295,4344,4.0
9296,4734,3.5
9297,4816,2.5
9298,4874,3.5
9299,4878,3.0
9300,4886,3.5
9301,4890,2.0
9302,4896,1.5
9303,4963,4.0
9304,4979,4.0
9305,4993,4.0
9306,4995,4.0
9307,5010,4.0
9308,5218,4.0
9309,5349,0.5
9310,5377,2.5
9311,5378,2.5
9312,5418,4.0
9313,5445,4.0
9314,5464,4.0
9315,5481,2.5
9316,5618,4.0
9317,5669,5.0
9318,5872,3.0
9319,5903,3.5
9320,5945,1.0
9321,5952,3.5
9322,5989,4.0
9323,6016,4.5
9324,6104,5.0
9325,6350,4.5
9326,6365,2.0
9327,6502,4.0
9328,6539,4.0
9329,6541,1.0
9330,6874,3.5
9331,6934,3.0
9332,6942,2.5
9333,7022,2.5
9334,7132,4.0
9335,7153,4.0
9336,7254,2.5
9337,7361,5.0
9338,7387,2.0
9339,7438,2.5
9340,7980,4.5
9341,8361,3.0
9342,8376,2.5
9343,8464,4.0
9344,8665,3.0
9345,8873,3.0
9346,8874,5.0
9347,8917,4.0
9348,27846,3.5
9349,27904,4.0
9350,30793,2.5
9351,30810,2.5
9352,31658,4.0
9353,32587,5.0
9354,33004,3.5
9355,33779,5.0
9356,33794,3.5
9357,38038,5.0
9358,41566,3.0
9359,45722,4.0
9360,45728,4.0
9361,48385,3.0
9362,48516,4.5
9363,48774,5.0
9364,48780,3.5
9365,49272,4.0
9366,50872,2.5
9367,51255,5.0
9368,53000,2.0
9369,53125,3.5
9370,53972,4.0
9371,54259,3.5
9372,54272,4.0
9373,54286,4.0
9374,57669,5.0
9375,58559,5.0
9376,59615,4.0
9377,60069,4.0
9378,61323,3.5
9379,64285,4.5
9380,67997,4.0
9381,68358,3.5
9382,68954,4.0
9383,69481,4.0
9384,71535,4.0
9385,73017,4.0
9386,74458,4.0
9387,77455,5.0
9388,77561,2.5
9389,77800,5.0
9390,78499,4.0
9391,79132,3.5
9392,79702,5.0
9393,81229,4.0
9394,81845,4.5
9395,85414,4.0
9396,86290,5.0
9397,86504,3.0
9398,87232,4.0
9399,88140,4.0
9400,89745,3.5
9401,89753,5.0
9402,89904,5.0
9403,91500,0.5
9404,91529,5.0
9405,91630,4.0
9406,91658,4.0
9407,92494,5.0
9408,92535,5.0
9409,95858,4.0
9410,96079,3.5
9411,96610,4.5
9412,97913,5.0
9413,98491,5.0
9414,102217,5.0
9415,102445,4.5
9416,104069,4.0
9417,106487,0.5
9418,106696,5.0
9419,108932,5.0
9420,110102,4.0
9421,111362,3.5
9422,111759,4.0
9423,111781,5.0
9424,112852,4.0
9425,115617,5.0
9426,122892,4.0
9427,134853,5.0
9428,1,4.0
9429,3,3.5
9430,6,4.5
9431,16,5.0
9432,19,3.5
9433,22,3.5
9434,25,3.5
9435,32,4.0
9436,34,4.5
9437,36,4.0
9438,39,4.0
9439,45,3.5
9440,47,4.5
9441,48,3.0
9442,50,3.0
9443,70,4.0
9444,104,3.0
9445,110,4.0
9446,111,4.0
9447,112,3.0
9448,141,3.0
9449,151,3.0
9450,153,2.5
9451,159,3.5
9452,160,2.5
9453,163,3.5
9454,185,3.0
9455,186,2.5
9456,198,3.0
9457,207,3.5
9458,223,3.0
9459,231,4.5
9460,236,3.5
9461,253,4.0
9462,260,3.5
9463,265,3.5
9464,266,5.0
9465,293,4.0
9466,296,4.5
9467,307,3.5
9468,316,3.0
9469,317,3.5
9470,318,5.0
9471,333,4.5
9472,344,3.5
9473,350,3.5
9474,353,4.0
9475,355,2.5
9476,356,4.0
9477,357,4.5
9478,364,4.0
9479,365,4.0
9480,367,3.5
9481,370,2.0
9482,377,3.0
9483,432,2.5
9484,435,3.5
9485,466,3.5
9486,480,4.0
9487,500,3.5
9488,509,4.0
9489,520,4.0
9490,527,5.0
9491,543,3.5
9492,553,4.0
9493,555,4.0
9494,585,4.0
9495,586,3.0
9496,587,4.0
9497,588,4.0
9498,589,4.0
9499,590,5.0
9500,593,5.0
9501,595,3.5
9502,596,4.0
9503,597,3.5
